canonical_name,market_prices,min_price,max_price,price_diff,price_diff_percent,cheapest_market,most_expensive_market,num_markets
10 1200 2102 3 camasr de devir h hoover kg makinesi w,"carrefour: 15999, migros: 14999.95",14999.95,15999.0,999.0498,6.660354137420654,migros,carrefour,2
10 8128 cep garantili gb spark tecno tecno telefonu turkiye turuncu,"carrefour: 7999, migros: 7499.95",7499.95,7999.0,499.0498,6.654041260480881,migros,carrefour,2
41 cilekli gr kremini milkshake ulker,"sokmarket: 15, marketpaketi: 15.99",15.0,15.99,0.9899998,6.599998474121094,sokmarket,marketpaketi,2
3 50 adet bebek havlusu islak natural sleepy x,"carrefour: 79.95, sokmarket: 75",75.0,79.95,4.949997,6.599996238946915,sokmarket,carrefour,2
1 bulgur hasata kg koy pilavlk sofras,"carrefour: 48.95, mopas: 45.95, migros: 48.95",45.95,48.95,3.0,6.528835743665695,mopas,migros,3
100lu care cubugu kulak uni,"carrefour: 26.96, mopas: 28.7",26.96,28.7,1.7400017,6.454012542963028,carrefour,mopas,2
340 g harc menemen tat,"carrefour: 47.9, migros: 50.95",47.9,50.95,3.0499992,6.367430090904236,carrefour,migros,2
300 g hurmas medine,"migros: 199.9, mopas: 212.5",199.9,212.5,12.600006,6.303154677152634,migros,mopas,2
50li flynet karsk muzik net pon pon renkli set,"migros: 49.95, carrefour: 46.99",46.99,49.95,2.959999,6.299210339784622,carrefour,migros,2
750 aloe bulask deterjan frosch ml veral,"mopas: 140.25, migros: 131.95",131.95,140.25,8.300003,6.290263682603836,migros,mopas,2
4 85 gr kedi mamas whiskas x yas yavru,"marketpaketi: 105.99, sokmarket: 99.9, migros: 99.95",99.9,105.99,6.0899963,6.096092239022255,sokmarket,marketpaketi,3
12 41 adet bugday cok eti form gr patlag tahll x,"carrefour: 16.5, marketpaketi: 17.5, migros: 16.5",16.5,17.5,1.0,6.060606241226196,migros,marketpaketi,3
amasya elma kg,"carrefour: 84.9, migros: 89.95",84.9,89.95,5.0499954,5.948168784379959,carrefour,migros,2
2 500 adet eyup frambuazl ml sabri sac tonigi tuncer x,"marketpaketi: 185, mopas: 174.75",174.75,185.0,10.25,5.865522101521492,mopas,marketpaketi,2
6 bagdat defne g yaprag,"mopas: 26.4, migros: 24.95",24.95,26.4,1.4499989,5.8116186410188675,migros,mopas,2
300 ac biber g penguen tursusu,"carrefour: 72.9, migros: 68.95",68.95,72.9,3.9500046,5.728795751929283,migros,carrefour,2
75 arko gr sabunu tras,"carrefour: 68.5, mopas: 72.4",68.5,72.4,3.9000015,5.693433061242104,carrefour,mopas,2
250 amber derby kokusu kolonyas ml tras,"carrefour: 89.9, migros: 94.95",89.9,94.95,5.0499954,5.617347359657288,carrefour,migros,2
2 48 blok cam g kokulu migros wc x,"migros: 41.95, carrefour: 39.75",39.75,41.95,2.2000008,5.534593015909195,carrefour,migros,2
140 droetker gr kakaolu kremas susleme,"migros: 54.5, carrefour: 54.5, marketpaketi: 57.5",54.5,57.5,3.0,5.504587292671204,migros,marketpaketi,3
850 elde hal kosla ml sampuan temizlik,"mopas: 216.15, migros: 204.95",204.95,216.15,11.199997,5.464746057987213,migros,mopas,2
1 balaban boza l,"migros: 99.95, carrefour: 94.9",94.9,99.95,5.0499954,5.321386083960533,carrefour,migros,2
140 antep fstg g kabuklu master nut,"carrefour: 132.95, migros: 139.95",132.95,139.95,7.0,5.265137553215027,carrefour,migros,2
200 biber fileto gr hamsi kocaman krmz marine soslu,"carrefour: 114, migros: 119.95",114.0,119.95,5.949997,5.219295620918274,carrefour,migros,2
500 badem duru kolajen kremi ml sac,"migros: 59.95, marketpaketi: 63",59.95,63.0,3.0499992,5.08757159113884,migros,marketpaketi,2
200 bakm cekirdegi gliss hair ile iyonik kompleks kremi krk miracle ml muhurleyen sac split sv uclar uzum ve yag,"migros: 105, marketpaketi: 100",100.0,105.0,5.0,5.000000074505806,marketpaketi,migros,2
560 biber domates g karsk koy salca tat,"migros: 101.95, mopas: 97.15, carrefour: 100.9",97.15,101.95,4.7999954,4.940808564424515,mopas,migros,3
150 frico g gouda kimyonlu peyniri tam taze yagl,"migros: 215.75, carrefour: 205.6",205.6,215.75,10.149994,4.936767369508743,carrefour,migros,2
420 bahcvan beyaz dilimli g laktozsuz peynir yagl yarm,"marketpaketi: 169.9, migros: 177.9",169.9,177.9,8.0,4.708652198314667,marketpaketi,migros,2
180 g icecek karnyark lifeco organik otu the tozu,"migros: 299.75, carrefour: 313.5",299.75,313.5,13.75,4.58715595304966,migros,carrefour,2
360 4 colgate dis frcas gelismis koruma orta yonlu,"migros: 219.95, mopas: 229.95",219.95,229.95,10.0,4.5464880764484406,migros,mopas,2
200 dardanel donuk g haslanms karides norvec,"migros: 229.95, carrefour: 219.99",219.99,229.95,9.959991,4.527474567294121,carrefour,migros,2
500 acsz dana gr parmak sahin sucuk,"marketpaketi: 730, migros: 699",699.0,730.0,31.0,4.43490706384182,migros,marketpaketi,2
19 air elektrikli kit kokusu lavanta ml oda wick,"migros: 179.95, mopas: 172.45",172.45,179.95,7.5,4.349086806178093,mopas,migros,2
125 dardanel g onigiri somon teriyaki,"migros: 94.95, carrefour: 99",94.95,99.0,4.050003,4.265406355261803,migros,carrefour,2
500 adet domates gr kokteyl,"carrefour: 59.9, mopas: 57.47",57.47,59.9,2.4300003,4.228293523192406,mopas,carrefour,2
117 collection elit g gourmet truffle,"migros: 239, carrefour: 249",239.0,249.0,10.0,4.184100404381752,migros,carrefour,2
24 adet nestle salep,"marketpaketi: 12.5, migros: 12",12.0,12.5,0.5,4.16666679084301,migros,marketpaketi,2
150 biskuvi bitter bugday cikolata g ilavesiz kapl mcvities seker tam,"migros: 23.9, mopas: 22.95",22.95,23.9,0.94999886,4.139428585767746,mopas,migros,2
55 cikolata enjoy gr kek mozaik soslu torku,"mopas: 11.45, marketpaketi: 11",11.0,11.45,0.4499998,4.090907424688339,marketpaketi,mopas,2
125 aseton kokulu ml mor parmex sumbul,"migros: 98.95, carrefour: 102.99",98.95,102.99,4.040001,4.082871228456497,migros,carrefour,2
1495 23 bio camasr deterjan hipoalerjenik ml omo sensitive sv ykama,"carrefour: 239.5, migros: 248.95",239.5,248.95,9.449997,3.945719078183174,carrefour,migros,2
11 dis ergonomik frcas signal,"carrefour: 62.65, marketpaketi: 65",62.65,65.0,2.3499985,3.750995174050331,carrefour,marketpaketi,2
100 24 karst kremi ml nemlendirici nivea saat yaslanma yuz,"migros: 200, carrefour: 207.48",200.0,207.48,7.4799957,3.7399977445602417,migros,carrefour,2
24 51 adet cikolata gr mars x,"migros: 29.9, marketpaketi: 31",29.9,31.0,1.1000004,3.6789309233427048,migros,marketpaketi,2
balmy cmbz genis naturel uc,"migros: 114.95, carrefour: 110.9",110.9,114.95,4.0499954,3.651934489607811,carrefour,migros,2
80li el havlusu selpak ve yuz,"carrefour: 49.9, mopas: 51.7",49.9,51.7,1.7999992,3.6072127521038055,carrefour,mopas,2
47 cikolatal gofret gr maxi ulker,"marketpaketi: 16.99, mopas: 16.4",16.4,16.99,0.59000015,3.59756201505661,mopas,marketpaketi,2
10lu kav kibrit paket,"carrefour: 59.5, sokmarket: 57.5",57.5,59.5,2.0,3.478260710835457,sokmarket,carrefour,2
127 4 50 8100 du ekran k led samsung smart tv uhd uydu,"carrefour: 23999, migros: 23199.95",23199.95,23999.0,799.0508,3.444191813468933,migros,carrefour,2
3 50 bakm camasr deterjan icin komple l renkliler rinso serisi sv ykama,"marketpaketi: 145, migros: 149.95",145.0,149.95,4.949997,3.413790836930275,marketpaketi,migros,2
12li boya hediyeli kalemtras mum pastel pritt silgi ve,"carrefour: 92.99, migros: 89.95",89.95,92.99,3.040001,3.3796563744544983,migros,carrefour,2
13 32 32 android ax axen dil hdr led smart tv uydulu,"carrefour: 4499, migros: 4649.95",4499.0,4649.95,150.9502,3.355194255709648,carrefour,migros,2
251213 makinesi sinbo tost,"sokmarket: 619, carrefour: 599",599.0,619.0,20.0,3.3388983458280563,carrefour,sokmarket,2
80 aromal g haribo meyve mix sekerleme veggy yumusak,"migros: 29.45, carrefour: 28.5",28.5,29.45,0.95000076,3.333336114883423,carrefour,migros,2
450 esyalar giysi icin ml sakura sprey spreyi ykanmas yumos zor,"migros: 164.95, carrefour: 159.75, mopas: 160.95",159.75,164.95,5.199997,3.2550841569900513,carrefour,migros,3
24 28 adet antep baklavadan fstkl gr ilhamla milfoy ulker x,"marketpaketi: 15.5, sokmarket: 16",15.5,16.0,0.5,3.2258063554763794,marketpaketi,sokmarket,2
20 biskuvi dolgulu eti g krmz meyve puf,"sokmarket: 4.75, migros: 4.9, carrefour: 4.9",4.75,4.9,0.1500001,3.1578969210386276,sokmarket,migros,3
300 dardanel g mezgit pane,"carrefour: 179.99, migros: 174.95",174.95,179.99,5.0400085,2.880828082561493,migros,carrefour,2
275 crispbread ekmek g gevrek original sade wasa,"sokmarket: 89.5, migros: 92",89.5,92.0,2.5,2.793296054005623,sokmarket,migros,2
buz kazyc koopman mini,"carrefour: 71.9, migros: 69.95",69.95,71.9,1.9500046,2.7877122163772583,migros,carrefour,2
300 el giderici icin koku ml mutfak palmolive sabunu sv,"carrefour: 110, migros: 112.95",110.0,112.95,2.949997,2.6818154379725456,carrefour,migros,2
200 aromal elma limo limonata ml tamek,"migros: 9.95, carrefour: 9.7",9.7,9.95,0.25,2.5773195549845695,carrefour,migros,2
5 900 adet biskuvi eti finger gr x,"marketpaketi: 120, carrefour: 117, migros: 117",117.0,120.0,3.0,2.5641025975346565,carrefour,marketpaketi,3
250 duru fasulye gr krmz lival,"marketpaketi: 45, carrefour: 43.9",43.9,45.0,1.0999985,2.5056911632418633,carrefour,marketpaketi,2
05 3 dogal g kefir kullanmlk kuru mayas sevdanem tek x,"carrefour: 60.45, migros: 61.95",60.45,61.95,1.5,2.481389604508877,carrefour,migros,2
162 cikolatal g kremas pakmaya pasta,"migros: 52.45, carrefour: 53.75",52.45,53.75,1.2999992,2.4785494431853294,migros,carrefour,2
140 g kremas pakmaya pasta vanilyal,"migros: 52.45, carrefour: 53.75",52.45,53.75,1.2999992,2.4785494431853294,migros,carrefour,2
65 eker g kaysl seftali yogurt,"migros: 20.5, carrefour: 20.95",20.5,20.95,0.45000076,2.1951256319880486,migros,carrefour,2
65 cikolatal eker g puding,"carrefour: 20.95, migros: 20.5",20.5,20.95,0.45000076,2.1951256319880486,migros,carrefour,2
64 g jeli meyveli orman sekerleme supper ulker yupo,"marketpaketi: 26.99, migros: 26.45",26.45,26.99,0.539999,2.0415840670466423,migros,marketpaketi,2
1000 dalin gr granul sabun,"carrefour: 299.95, marketpaketi: 293.99",293.99,299.95,5.960022,2.02728733420372,marketpaketi,carrefour,2
dana dos kg kyma rulo yoresel,"migros: 539.95, carrefour: 529.9",529.9,539.95,10.049988,1.8965817987918854,carrefour,migros,2
715007 daily elektrikli marathon philips supurge torbasz xb,"carrefour: 5399, migros: 5499.95",5399.0,5499.95,100.950195,1.8697943538427353,carrefour,migros,2
200 fndk gofret gr kremal kup tadelle,"mopas: 80.45, marketpaketi: 80, migros: 79",79.0,80.45,1.449997,1.8354391679167747,migros,mopas,3
100 gr lux pamuk zigzag,"carrefour: 58.9, migros: 59.95",58.9,59.95,1.0499992,1.7826812341809273,carrefour,migros,2
1 24 81 adet canpare fndkl gr koli ulker x,"mopas: 20.15, marketpaketi: 20.5",20.15,20.5,0.35000038,1.7369747161865234,mopas,marketpaketi,2
1018 black difas effect fon frca,"carrefour: 182.4, migros: 185.5",182.4,185.5,3.100006,1.6995647922158241,carrefour,migros,2
30 baby bepanthol g krem onleyici pisik,"migros: 182.95, carrefour: 179.95",179.95,182.95,3.0,1.6671298071742058,carrefour,migros,2
47 aromal cigne g karpuz olips sekerleme yumusak,"migros: 27.45, mopas: 27",27.0,27.45,0.45000076,1.6666695475578308,mopas,migros,2
100 eker gr profiterol,"mopas: 27.5, carrefour: 27.95",27.5,27.95,0.45000076,1.6363663598895073,mopas,carrefour,2
360 derece donebilen filtresi knitex ktx2508 musluk,"carrefour: 50.8, migros: 50",50.0,50.8,0.79999924,1.5999983996152878,migros,carrefour,2
200 extra giysi jetfresh ml orkide spreyi yumos yumos,"mopas: 143.7, carrefour: 145.9, migros: 145.95",143.7,145.95,2.25,1.5657620504498482,mopas,migros,3
125 cikolata fndkl gr karamelli toffifee,"marketpaketi: 129.9, carrefour: 127.9",127.9,129.9,1.9999924,1.563715748488903,carrefour,marketpaketi,2
250 cekirdek emsal gr siyah tuzlu,"migros: 33.95, mopas: 34.45",33.95,34.45,0.5,1.472754031419754,migros,mopas,2
10lu band cansn yara,"migros: 6.95, sokmarket: 6.95, mopas: 6.85",6.85,6.95,0.099999905,1.4598526060581207,mopas,migros,3
50 ac acsso biber knorr ml sosu,"migros: 73.95, carrefour: 72.9",72.9,73.95,1.0499954,1.4403228648006916,carrefour,migros,2
285 bleu cordon g gedik pilic salaml,"migros: 70.95, sokmarket: 70",70.0,70.95,0.94999695,1.357138529419899,sokmarket,migros,2
400 gr icim koy tereyag tipi,"mopas: 264.45, carrefour: 260.95",260.95,264.45,3.5,1.3412530533969402,carrefour,mopas,2
300 ezmesi g glutensiz ince ogutulmus wefood yulaf,"migros: 79.95, carrefour: 79",79.0,79.95,0.94999695,1.2025278061628342,carrefour,migros,2
1 buket floral konsantre l mr muscle temizleyici yuzey,"migros: 90.95, carrefour: 89.9",89.9,90.95,1.0499954,1.1679592542350292,carrefour,migros,2
180 aromal barbeku fstg g sos tadm yer,"carrefour: 43, migros: 43.45",43.0,43.45,0.45000076,1.046513393521309,carrefour,migros,2
1850 beyaz camasr domestos ferahlg ml sabun suyu,"carrefour: 57.5, migros: 57.95",57.5,57.95,0.45000076,0.782610010355711,carrefour,migros,2
borulce kg salatas,"migros: 604, carrefour: 599.9",599.9,604.0,4.0999756,0.6834431551396847,carrefour,migros,2
80 dilimler felix g lezzetli mama somonlu yas,"carrefour: 29.75, migros: 29.95",29.75,29.95,0.20000076,0.6722714751958847,carrefour,migros,2
200 50 bebe faktor gunes ml sebamed spreyi sun,"migros: 754.95, carrefour: 759.9",754.95,759.9,4.950012,0.6556741893291473,migros,carrefour,2
100 ac chef ekstra jrsous ml sos,"carrefour: 149, migros: 149.95",149.0,149.95,0.94999695,0.6375818513333797,carrefour,migros,2
240 calve cheddar g gurme jalapeno mayonez,"migros: 79.95, mopas: 80.45",79.95,80.45,0.5,0.6253908853977919,migros,mopas,2
1 cotanak fndk l teneke yag,"migros: 199.95, mopas: 201.2",199.95,201.2,1.25,0.6251562852412462,migros,mopas,2
200 elmal hipp icecek ml organik,"carrefour: 74.5, migros: 74.95",74.5,74.95,0.44999695,0.6040227599442005,carrefour,migros,2
domates kg kurusu,"migros: 714, carrefour: 709.9",709.9,714.0,4.0999756,0.5775426514446735,carrefour,migros,2
4 adet peynirli pogaca,"carrefour: 19.9, migros: 20",19.9,20.0,0.10000038,0.5025144666433334,carrefour,migros,2
90 elma gerber gr mersini muz organic pure yaban,"migros: 109.95, carrefour: 109.5",109.5,109.95,0.44999695,0.410956097766757,carrefour,migros,2
1 kg milfoy pnar,"mopas: 126.45, migros: 126.95, carrefour: 126.9",126.45,126.95,0.5,0.39541320875287056,mopas,migros,3
15 beyaz bingo kg matik ultra,"mopas: 110.35, marketpaketi: 110",110.0,110.35,0.34999847,0.31818042043596506,marketpaketi,mopas,2
fava kg,"migros: 638, carrefour: 639.9",638.0,639.9,1.9000244,0.2978094620630145,migros,carrefour,2
28 bardakta bitter cikolatal droetker gr proteinli puding yuksek,"migros: 17.95, marketpaketi: 18",17.95,18.0,0.049999237,0.27854726649820805,migros,marketpaketi,2
1 asperox guc l sar sprey,"migros: 99.95, mopas: 100, sokmarket: 99.75",99.75,100.0,0.25,0.2506265649572015,sokmarket,mopas,3
10 200 argan daha dove dus formul jeli kat kopuge kopuk kremsi ml sahip yag yogun,"migros: 289.95, carrefour: 290.5",289.95,290.5,0.5499878,0.18968365620821714,migros,carrefour,2
128 16 apple cep gb iphone pro siyah telefonu titanium,"migros: 59899.95, carrefour: 59999",59899.95,59999.0,99.05078,0.1653603743761778,migros,carrefour,2
100 cilekli fermente g movenpick sut urunu,"carrefour: 31.9, migros: 31.95",31.9,31.95,0.050001144,0.15674340538680553,carrefour,migros,2
36 ay cekirdekli domatesli eti g lifalif toplar ve yulaf,"migros: 31.95, carrefour: 32",31.95,32.0,0.049999237,0.15649213455617428,migros,carrefour,2
111 ack boyas carpc ekstra garnier gumus natural renkler sac sars,"carrefour: 109.83, migros: 110",109.83,110.0,0.16999817,0.15478299465030432,carrefour,migros,2
kaymak kg manda velioglu velioglu,"migros: 880, carrefour: 879",879.0,880.0,1.0,0.11376563925296068,carrefour,migros,2
2 67 bar ezmeli fstk g go peanut proteinli uniq xxl,"carrefour: 44.9, migros: 44.95",44.9,44.95,0.049999237,0.11135686654597521,carrefour,migros,2
35 bar fropie fstgkakao g probiyotik yer,"migros: 44.95, carrefour: 44.9",44.9,44.95,0.049999237,0.11135686654597521,carrefour,migros,2
45 bolonez domatesli gr italyan knorr makarna sosu usulu,"carrefour: 44.9, migros: 44.95",44.9,44.95,0.049999237,0.11135686654597521,carrefour,migros,2
c garnier kagt maskesi parlaklk verici vitamini yuz,"migros: 60, carrefour: 59.95",59.95,60.0,0.049999237,0.08340156055055559,carrefour,migros,2
140 2 cig farmx g karsk kuruyemis master nr,"migros: 64.95, carrefour: 65",64.95,65.0,0.05000305,0.0769869948271662,migros,carrefour,2
250 fstg g kabuklu tadm yer,"carrefour: 65, migros: 64.95",64.95,65.0,0.05000305,0.0769869948271662,migros,carrefour,2
30lu boy cop koroplast kucuk torbas,"mopas: 68.95, carrefour: 68.9",68.9,68.95,0.049995422,0.07256229291670024,carrefour,mopas,2
300 724 baget ekmegi frndan g kepekli mini superfresh,"migros: 76.95, carrefour: 76.9",76.9,76.95,0.049995422,0.06501355092041194,carrefour,migros,2
50 bergamotlu cay dogadan dokme gr kvrk yesil,"marketpaketi: 89.9, migros: 89.95",89.9,89.95,0.049995422,0.05561225698329508,marketpaketi,migros,2
180 g kokteyl tadm,"carrefour: 90, migros: 89.95",89.95,90.0,0.05000305,0.055589829571545124,migros,carrefour,2
110 g girl kokulu mum power rakle,"migros: 99.95, sokmarket: 99.9",99.9,99.95,0.049995422,0.050045468378812075,sokmarket,migros,2
1 2si 480 arada egilimli etkili icin ipek kars kepege kurumaya ml normal saclar sampuan ve,"migros: 84.95, marketpaketi: 84.99",84.95,84.99,0.040000916,0.0470875995233655,migros,marketpaketi,2
200 clear jeli ml neutrogena poreshine temizleme visibly yuz,"migros: 109.95, sokmarket: 109.9",109.9,109.95,0.049995422,0.04549174045678228,sokmarket,migros,2
150 cranberry farm g master turna yemisi,"carrefour: 110, migros: 109.95",109.95,110.0,0.05000305,0.04547799180727452,migros,carrefour,2
50 70 cm havlusu maisonette wavy x yuz,"carrefour: 89.99, migros: 89.95",89.95,89.99,0.040000916,0.04447016981430352,migros,carrefour,2
140 fileto g hindi hindice,"carrefour: 112.9, migros: 112.95",112.9,112.95,0.049995422,0.04428292450029403,carrefour,migros,2
1000 3000 300020 buharl duzlestirici philips sth w,"carrefour: 2199, migros: 2199.95",2199.0,2199.95,0.9499512,0.04319923464208841,carrefour,migros,2
araba box match matchbox tekli,"carrefour: 99.99, migros: 99.95",99.95,99.99,0.040000916,0.040020927553996444,migros,carrefour,2
16 agda band bikinikoltukalt l professioal veet,"sokmarket: 139, migros: 138.95",138.95,139.0,0.05000305,0.03598636540118605,migros,sokmarket,2
180 g karnaval tadm,"carrefour: 185, migros: 184.95",184.95,185.0,0.05000305,0.027035982930101454,migros,carrefour,2
50 70 bontex silikon x yastk,"carrefour: 149.99, migros: 149.95",149.95,149.99,0.040008545,0.026681256713345647,migros,carrefour,2
250 ada bin kuhne ml salata sosu,"carrefour: 199.9, migros: 199.95",199.9,199.95,0.05000305,0.02501403505448252,carrefour,migros,2
750 arancione aromal cielo gazl icecek kavun magico mango ml narciso ve,"migros: 199.95, carrefour: 199.9",199.9,199.95,0.05000305,0.02501403505448252,carrefour,migros,2
10lu 55 crema davidoff g intense kahve kapsul lungo,"migros: 204.95, carrefour: 204.9",204.9,204.95,0.05000305,0.024403637507930398,carrefour,migros,2
3 ayak ergonomik etkili torpusu vlamor,"migros: 224.95, carrefour: 224.9",224.9,224.95,0.05000305,0.022233460913412273,carrefour,migros,2
600 gr kasar teksut,"mopas: 229.95, marketpaketi: 230",229.95,230.0,0.05000305,0.02174518449464813,mopas,marketpaketi,2
12 agda bantlar ciltler hassas icin li professional veet,"migros: 244.95, carrefour: 244.9",244.9,244.95,0.05000305,0.020417742780409753,carrefour,migros,2
aksesuarlar moda oyun pocket polly setleri ve,"migros: 199.95, carrefour: 199.99",199.95,199.99,0.040008545,0.020009274885524064,migros,carrefour,2
750 etli fit g kedi kuru mama perfect sgr yetiskin,"carrefour: 289.9, migros: 289.95",289.9,289.95,0.05001831,0.01725364272715524,carrefour,migros,2
kg ksr,"carrefour: 589.9, migros: 590",589.9,590.0,0.099975586,0.01694788661552593,carrefour,migros,2
50 50 clinical gunes gunluk korumal kremi loreal ml paris revitalift spf uv yuksek yuz,"migros: 300, carrefour: 299.95",299.95,300.0,0.049987793,0.016665374278090894,carrefour,migros,2
50 c garnier gunluk jel ml nemlendirici parlak vitamini,"carrefour: 299.95, migros: 300",299.95,300.0,0.049987793,0.016665374278090894,carrefour,migros,2
